match_id,team_1,team_2,league,date,winner
10005-10005_game_1,ThunderTalk Gaming,Royal Never Give Up,LPL,2023-03-30 09:21:15,ThunderTalk Gaming
10005-10005_game_2,ThunderTalk Gaming,Royal Never Give Up,LPL,2023-03-30 10:13:16,Royal Never Give Up
10005-10005_game_3,Royal Never Give Up,ThunderTalk Gaming,LPL,2023-03-30 11:07:52,Royal Never Give Up
10005-10005_game_4,ThunderTalk Gaming,Royal Never Give Up,LPL,2023-03-30 11:59:00,Royal Never Give Up
10006-10006_game_1,Top Esports,Team WE,LPL,2023-03-31 09:18:27,Top Esports
10006-10006_game_2,Top Esports,Team WE,LPL,2023-03-31 10:21:22,Top Esports
10006-10006_game_3,Top Esports,Team WE,LPL,2023-03-31 11:06:47,Team WE
10006-10006_game_4,Team WE,Top Esports,LPL,2023-03-31 12:05:06,Top Esports
10007-10007_game_1,Royal Never Give Up,Bilibili Gaming,LPL,2023-04-01 09:16:50,Royal Never Give Up
10007-10007_game_2,Bilibili Gaming,Royal Never Give Up,LPL,2023-04-01 10:16:50,Bilibili Gaming
10007-10007_game_3,Royal Never Give Up,Bilibili Gaming,LPL,2023-04-01 11:09:11,Bilibili Gaming
10007-10007_game_4,Bilibili Gaming,Royal Never Give Up,LPL,2023-04-01 12:05:49,Bilibili Gaming
10008-10008_game_1,Oh My God,Top Esports,LPL,2023-04-02 09:15:45,Top Esports
10008-10008_game_2,Oh My God,Top Esports,LPL,2023-04-02 10:14:36,Oh My God
10008-10008_game_3,Top Esports,Oh My God,LPL,2023-04-02 11:02:57,Top Esports
10008-10008_game_4,Oh My God,Top Esports,LPL,2023-04-02 11:57:54,Oh My God
10008-10008_game_5,Top Esports,Oh My God,LPL,2023-04-02 12:50:05,Oh My God
10009-10009_game_1,Weibo Gaming,Bilibili Gaming,LPL,2023-04-03 09:15:56,Bilibili Gaming
10009-10009_game_2,Weibo Gaming,Bilibili Gaming,LPL,2023-04-03 10:03:54,Bilibili Gaming
10009-10009_game_3,Bilibili Gaming,Weibo Gaming,LPL,2023-04-03 10:59:55,Bilibili Gaming
10010-10010_game_1,LNG Esports,Oh My God,LPL,2023-04-04 09:19:55,Oh My God
10010-10010_game_2,LNG Esports,Oh My God,LPL,2023-04-04 10:23:57,Oh My God
10010-10010_game_3,LNG Esports,Oh My God,LPL,2023-04-04 11:17:00,LNG Esports
10010-10010_game_4,Oh My God,LNG Esports,LPL,2023-04-04 12:11:27,Oh My God
10011-10011_game_1,JD Gaming,Bilibili Gaming,LPL,2023-04-05 09:17:28,JD Gaming
10011-10011_game_2,Bilibili Gaming,JD Gaming,LPL,2023-04-05 10:18:03,Bilibili Gaming
10011-10011_game_3,JD Gaming,Bilibili Gaming,LPL,2023-04-05 11:23:10,Bilibili Gaming
10011-10011_game_4,JD Gaming,Bilibili Gaming,LPL,2023-04-05 12:21:13,JD Gaming
10011-10011_game_5,Bilibili Gaming,JD Gaming,LPL,2023-04-05 13:10:18,JD Gaming
10012-10012_game_1,EDward Gaming,Oh My God,LPL,2023-04-06 09:19:32,Oh My God
10012-10012_game_2,EDward Gaming,Oh My God,LPL,2023-04-06 10:21:36,EDward Gaming
10012-10012_game_3,Oh My God,EDward Gaming,LPL,2023-04-06 11:22:01,EDward Gaming
10012-10012_game_4,Oh My God,EDward Gaming,LPL,2023-04-06 12:14:25,EDward Gaming
10013-10013_game_1,Bilibili Gaming,Oh My God,LPL,2023-04-08 09:24:10,Bilibili Gaming
10013-10013_game_2,Oh My God,Bilibili Gaming,LPL,2023-04-08 10:18:24,Oh My God
10013-10013_game_3,Bilibili Gaming,Oh My God,LPL,2023-04-08 11:30:06,Bilibili Gaming
10013-10013_game_4,Oh My God,Bilibili Gaming,LPL,2023-04-08 12:22:36,Oh My God
10013-10013_game_5,Bilibili Gaming,Oh My God,LPL,2023-04-08 13:18:28,Bilibili Gaming
10014-10014_game_1,EDward Gaming,JD Gaming,LPL,2023-04-09 09:17:46,JD Gaming
10014-10014_game_2,EDward Gaming,JD Gaming,LPL,2023-04-09 10:13:13,JD Gaming
10014-10014_game_3,EDward Gaming,JD Gaming,LPL,2023-04-09 11:04:39,JD Gaming
10015-10015_game_1,EDward Gaming,Bilibili Gaming,LPL,2023-04-11 09:17:39,Bilibili Gaming
10015-10015_game_2,EDward Gaming,Bilibili Gaming,LPL,2023-04-11 10:10:25,EDward Gaming
10015-10015_game_3,Bilibili Gaming,EDward Gaming,LPL,2023-04-11 11:09:38,Bilibili Gaming
10015-10015_game_4,EDward Gaming,Bilibili Gaming,LPL,2023-04-11 12:02:23,EDward Gaming
10015-10015_game_5,Bilibili Gaming,EDward Gaming,LPL,2023-04-11 13:07:17,Bilibili Gaming
10016-10016_game_1,JD Gaming,Bilibili Gaming,LPL,2023-04-15 08:40:45,JD Gaming
10016-10016_game_2,Bilibili Gaming,JD Gaming,LPL,2023-04-15 09:33:07,JD Gaming
10016-10016_game_3,Bilibili Gaming,JD Gaming,LPL,2023-04-15 10:21:07,Bilibili Gaming
10016-10016_game_4,JD Gaming,Bilibili Gaming,LPL,2023-04-15 11:19:35,JD Gaming
10149-10149_game_1,Ultra Prime,Anyone's Legend,LPL,2023-05-29 09:20:41,Anyone's Legend
10149-10149_game_2,Anyone's Legend,Ultra Prime,LPL,2023-05-29 10:16:12,Ultra Prime
10149-10149_game_3,Anyone's Legend,Ultra Prime,LPL,2023-05-29 11:01:22,Ultra Prime
10150-10150_game_1,FunPlus Phoenix,ThunderTalk Gaming,LPL,2023-05-29 12:20:29,FunPlus Phoenix
10150-10150_game_2,FunPlus Phoenix,ThunderTalk Gaming,LPL,2023-05-29 13:08:22,FunPlus Phoenix
10151-10151_game_1,LGD Gaming,Invictus Gaming,LPL,2023-05-30 09:17:20,Invictus Gaming
10151-10151_game_2,Invictus Gaming,LGD Gaming,LPL,2023-05-30 10:09:40,Invictus Gaming
10152-10152_game_1,Ninjas in Pyjamas,EDward Gaming,LPL,2023-05-30 11:17:49,EDward Gaming
10152-10152_game_2,EDward Gaming,Ninjas in Pyjamas,LPL,2023-05-30 12:10:48,EDward Gaming
10153-10153_game_1,Royal Never Give Up,Rare Atom,LPL,2023-05-31 09:18:26,Royal Never Give Up
10153-10153_game_2,Rare Atom,Royal Never Give Up,LPL,2023-05-31 10:11:56,Royal Never Give Up
10154-10154_game_1,LNG Esports,Top Esports,LPL,2023-05-31 11:19:00,LNG Esports
10154-10154_game_2,Top Esports,LNG Esports,LPL,2023-05-31 12:19:52,Top Esports
10154-10154_game_3,LNG Esports,Top Esports,LPL,2023-05-31 13:16:04,LNG Esports
10155-10155_game_1,Oh My God,Bilibili Gaming,LPL,2023-06-01 09:16:24,Bilibili Gaming
10155-10155_game_2,Oh My God,Bilibili Gaming,LPL,2023-06-01 10:01:26,Bilibili Gaming
10156-10156_game_1,Weibo Gaming,JD Gaming,LPL,2023-06-01 11:31:00,Weibo Gaming
10156-10156_game_2,JD Gaming,Weibo Gaming,LPL,2023-06-01 12:19:28,Weibo Gaming
10157-10157_game_1,Team WE,Anyone's Legend,LPL,2023-06-02 07:20:38,Team WE
10157-10157_game_2,Anyone's Legend,Team WE,LPL,2023-06-02 08:18:30,Team WE
10158-10158_game_1,LGD Gaming,ThunderTalk Gaming,LPL,2023-06-02 09:15:54,LGD Gaming
10158-10158_game_2,ThunderTalk Gaming,LGD Gaming,LPL,2023-06-02 10:18:02,ThunderTalk Gaming
10158-10158_game_3,LGD Gaming,ThunderTalk Gaming,LPL,2023-06-02 11:17:12,ThunderTalk Gaming
10159-10159_game_1,FunPlus Phoenix,Ultra Prime,LPL,2023-06-02 12:42:23,Ultra Prime
10159-10159_game_2,FunPlus Phoenix,Ultra Prime,LPL,2023-06-02 13:27:25,Ultra Prime
10160-10160_game_1,Invictus Gaming,Ninjas in Pyjamas,LPL,2023-06-03 07:16:44,Ninjas in Pyjamas
10160-10160_game_2,Ninjas in Pyjamas,Invictus Gaming,LPL,2023-06-03 07:59:26,Ninjas in Pyjamas
10161-10161_game_1,Royal Never Give Up,LNG Esports,LPL,2023-06-03 09:20:11,LNG Esports
10161-10161_game_2,LNG Esports,Royal Never Give Up,LPL,2023-06-03 10:07:07,LNG Esports
10162-10162_game_1,Top Esports,EDward Gaming,LPL,2023-06-03 11:18:31,EDward Gaming
10162-10162_game_2,EDward Gaming,Top Esports,LPL,2023-06-03 12:13:41,Top Esports
10162-10162_game_3,Top Esports,EDward Gaming,LPL,2023-06-03 13:20:41,Top Esports
10163-10163_game_1,Bilibili Gaming,Rare Atom,LPL,2023-06-04 07:17:12,Bilibili Gaming
10163-10163_game_2,Bilibili Gaming,Rare Atom,LPL,2023-06-04 08:02:09,Rare Atom
10163-10163_game_3,Bilibili Gaming,Rare Atom,LPL,2023-06-04 08:51:52,Bilibili Gaming
10164-10164_game_1,Weibo Gaming,Oh My God,LPL,2023-06-04 10:13:59,Oh My God
10164-10164_game_2,Weibo Gaming,Oh My God,LPL,2023-06-04 11:09:25,Weibo Gaming
10164-10164_game_3,Weibo Gaming,Oh My God,LPL,2023-06-04 11:57:16,Oh My God
10165-10165_game_1,JD Gaming,LNG Esports,LPL,2023-06-04 11:19:43,JD Gaming
10165-10165_game_2,LNG Esports,JD Gaming,LPL,2023-06-04 12:11:56,LNG Esports
10165-10165_game_3,JD Gaming,LNG Esports,LPL,2023-06-04 13:07:48,JD Gaming
10166-10166_game_1,Ninjas in Pyjamas,LGD Gaming,LPL,2023-06-05 09:16:52,LGD Gaming
10166-10166_game_2,LGD Gaming,Ninjas in Pyjamas,LPL,2023-06-05 10:15:32,Ninjas in Pyjamas
10166-10166_game_3,Ninjas in Pyjamas,LGD Gaming,LPL,2023-06-05 11:02:21,Ninjas in Pyjamas
10167-10167_game_1,ThunderTalk Gaming,Anyone's Legend,LPL,2023-06-05 11:15:54,ThunderTalk Gaming
10167-10167_game_2,Anyone's Legend,ThunderTalk Gaming,LPL,2023-06-05 12:04:43,Anyone's Legend
10167-10167_game_3,ThunderTalk Gaming,Anyone's Legend,LPL,2023-06-05 13:02:30,Anyone's Legend
10168-10168_game_1,Team WE,Ultra Prime,LPL,2023-06-06 09:18:31,Team WE
10168-10168_game_2,Ultra Prime,Team WE,LPL,2023-06-06 10:10:49,Team WE
10169-10169_game_1,Ninjas in Pyjamas,Top Esports,LPL,2023-06-06 11:18:05,Top Esports
10169-10169_game_2,Top Esports,Ninjas in Pyjamas,LPL,2023-06-06 12:15:35,Top Esports
10170-10170_game_1,JD Gaming,Oh My God,LPL,2023-06-07 07:21:43,JD Gaming
10170-10170_game_2,JD Gaming,Oh My God,LPL,2023-06-07 08:07:12,JD Gaming
10171-10171_game_1,Invictus Gaming,Royal Never Give Up,LPL,2023-06-07 09:17:08,Royal Never Give Up
10171-10171_game_2,Royal Never Give Up,Invictus Gaming,LPL,2023-06-07 10:02:23,Royal Never Give Up
10172-10172_game_1,EDward Gaming,Bilibili Gaming,LPL,2023-06-07 11:20:11,Bilibili Gaming
10172-10172_game_2,EDward Gaming,Bilibili Gaming,LPL,2023-06-07 12:06:42,EDward Gaming
10172-10172_game_3,EDward Gaming,Bilibili Gaming,LPL,2023-06-07 12:54:20,Bilibili Gaming
10173-10173_game_1,Rare Atom,FunPlus Phoenix,LPL,2023-06-08 07:15:27,Rare Atom
10173-10173_game_2,Rare Atom,FunPlus Phoenix,LPL,2023-06-08 08:03:46,Rare Atom
10174-10174_game_1,JD Gaming,LGD Gaming,LPL,2023-06-08 09:16:22,LGD Gaming
10174-10174_game_2,JD Gaming,LGD Gaming,LPL,2023-06-08 10:05:17,JD Gaming
10174-10174_game_3,JD Gaming,LGD Gaming,LPL,2023-06-08 10:56:22,JD Gaming
10175-10175_game_1,LNG Esports,Weibo Gaming,LPL,2023-06-08 11:20:37,Weibo Gaming
10175-10175_game_2,Weibo Gaming,LNG Esports,LPL,2023-06-08 12:13:19,Weibo Gaming
10176-10176_game_1,Anyone's Legend,Ninjas in Pyjamas,LPL,2023-06-09 07:18:29,Ninjas in Pyjamas
10176-10176_game_2,Ninjas in Pyjamas,Anyone's Legend,LPL,2023-06-09 08:18:50,Ninjas in Pyjamas
10177-10177_game_1,Top Esports,ThunderTalk Gaming,LPL,2023-06-09 09:18:11,ThunderTalk Gaming
10177-10177_game_2,ThunderTalk Gaming,Top Esports,LPL,2023-06-09 10:20:31,Top Esports
10177-10177_game_3,Top Esports,ThunderTalk Gaming,LPL,2023-06-09 11:08:28,Top Esports
10178-10178_game_1,Bilibili Gaming,Ultra Prime,LPL,2023-06-09 12:31:41,Bilibili Gaming
10178-10178_game_2,Bilibili Gaming,Ultra Prime,LPL,2023-06-09 13:20:25,Bilibili Gaming
10179-10179_game_1,Royal Never Give Up,Oh My God,LPL,2023-06-10 07:16:15,Royal Never Give Up
10179-10179_game_2,Oh My God,Royal Never Give Up,LPL,2023-06-10 08:06:46,Oh My God
10179-10179_game_3,Royal Never Give Up,Oh My God,LPL,2023-06-10 08:57:44,Oh My God
10180-10180_game_1,Team WE,Invictus Gaming,LPL,2023-06-10 09:16:16,Team WE
10180-10180_game_2,Team WE,Invictus Gaming,LPL,2023-06-10 10:14:32,Team WE
10181-10181_game_1,EDward Gaming,JD Gaming,LPL,2023-06-10 11:20:49,JD Gaming
10181-10181_game_2,EDward Gaming,JD Gaming,LPL,2023-06-10 12:07:39,JD Gaming
10182-10182_game_1,FunPlus Phoenix,LNG Esports,LPL,2023-06-11 07:16:01,LNG Esports
10182-10182_game_2,LNG Esports,FunPlus Phoenix,LPL,2023-06-11 08:02:03,FunPlus Phoenix
10182-10182_game_3,FunPlus Phoenix,LNG Esports,LPL,2023-06-11 09:03:49,LNG Esports
10183-10183_game_1,Rare Atom,LGD Gaming,LPL,2023-06-11 09:15:39,LGD Gaming
10183-10183_game_2,LGD Gaming,Rare Atom,LPL,2023-06-11 10:07:17,Rare Atom
10183-10183_game_3,Rare Atom,LGD Gaming,LPL,2023-06-11 10:58:51,Rare Atom
10184-10184_game_1,Top Esports,Weibo Gaming,LPL,2023-06-11 12:12:10,Weibo Gaming
10184-10184_game_2,Weibo Gaming,Top Esports,LPL,2023-06-11 13:06:59,Top Esports
10184-10184_game_3,Top Esports,Weibo Gaming,LPL,2023-06-11 13:53:01,Top Esports
10185-10185_game_1,ThunderTalk Gaming,Ultra Prime,LPL,2023-06-12 09:18:25,ThunderTalk Gaming
10185-10185_game_2,Ultra Prime,ThunderTalk Gaming,LPL,2023-06-12 10:10:18,Ultra Prime
10185-10185_game_3,ThunderTalk Gaming,Ultra Prime,LPL,2023-06-12 11:04:57,Ultra Prime
10186-10186_game_1,Bilibili Gaming,Anyone's Legend,LPL,2023-06-12 12:22:40,Bilibili Gaming
10186-10186_game_2,Bilibili Gaming,Anyone's Legend,LPL,2023-06-12 13:17:46,Anyone's Legend
10186-10186_game_3,Bilibili Gaming,Anyone's Legend,LPL,2023-06-12 14:08:15,Bilibili Gaming
10187-10187_game_1,Ninjas in Pyjamas,Oh My God,LPL,2023-06-13 09:14:03,Ninjas in Pyjamas
10187-10187_game_2,Oh My God,Ninjas in Pyjamas,LPL,2023-06-13 10:06:16,Oh My God
10187-10187_game_3,Ninjas in Pyjamas,Oh My God,LPL,2023-06-13 10:47:57,Oh My God
10188-10188_game_1,Royal Never Give Up,JD Gaming,LPL,2023-06-13 11:15:19,JD Gaming
10188-10188_game_2,Royal Never Give Up,JD Gaming,LPL,2023-06-13 12:10:59,JD Gaming
10189-10189_game_1,LGD Gaming,Weibo Gaming,LPL,2023-06-14 07:16:33,Weibo Gaming
10189-10189_game_2,LGD Gaming,Weibo Gaming,LPL,2023-06-14 08:09:28,Weibo Gaming
10190-10190_game_1,EDward Gaming,Invictus Gaming,LPL,2023-06-14 09:34:20,EDward Gaming
10190-10190_game_2,Invictus Gaming,EDward Gaming,LPL,2023-06-14 10:31:06,Invictus Gaming
10190-10190_game_3,EDward Gaming,Invictus Gaming,LPL,2023-06-14 11:29:50,EDward Gaming
10191-10191_game_1,Top Esports,FunPlus Phoenix,LPL,2023-06-14 12:41:38,Top Esports
10191-10191_game_2,FunPlus Phoenix,Top Esports,LPL,2023-06-14 13:28:04,Top Esports
10192-10192_game_1,LNG Esports,Rare Atom,LPL,2023-06-15 07:16:25,LNG Esports
10192-10192_game_2,Rare Atom,LNG Esports,LPL,2023-06-15 08:04:56,LNG Esports
10193-10193_game_1,Anyone's Legend,JD Gaming,LPL,2023-06-15 09:17:39,Anyone's Legend
10193-10193_game_2,Anyone's Legend,JD Gaming,LPL,2023-06-15 10:13:49,JD Gaming
10193-10193_game_3,JD Gaming,Anyone's Legend,LPL,2023-06-15 11:05:36,JD Gaming
10194-10194_game_1,ThunderTalk Gaming,Bilibili Gaming,LPL,2023-06-15 11:18:06,Bilibili Gaming
10194-10194_game_2,Bilibili Gaming,ThunderTalk Gaming,LPL,2023-06-15 12:11:00,Bilibili Gaming
10195-10195_game_1,Top Esports,LGD Gaming,LPL,2023-06-16 07:14:54,Top Esports
10195-10195_game_2,LGD Gaming,Top Esports,LPL,2023-06-16 08:05:14,Top Esports
10196-10196_game_1,FunPlus Phoenix,Royal Never Give Up,LPL,2023-06-16 09:33:37,Royal Never Give Up
10196-10196_game_2,Royal Never Give Up,FunPlus Phoenix,LPL,2023-06-16 10:23:52,Royal Never Give Up
10197-10197_game_1,Ultra Prime,Ninjas in Pyjamas,LPL,2023-06-16 11:15:44,Ninjas in Pyjamas
10197-10197_game_2,Ninjas in Pyjamas,Ultra Prime,LPL,2023-06-16 12:04:23,Ninjas in Pyjamas
10198-10198_game_1,Invictus Gaming,Oh My God,LPL,2023-06-17 07:15:58,Oh My God
10198-10198_game_2,Invictus Gaming,Oh My God,LPL,2023-06-17 08:01:36,Oh My God
10199-10199_game_1,Rare Atom,Weibo Gaming,LPL,2023-06-17 09:14:19,Weibo Gaming
10199-10199_game_2,Rare Atom,Weibo Gaming,LPL,2023-06-17 10:09:00,Rare Atom
10199-10199_game_3,Rare Atom,Weibo Gaming,LPL,2023-06-17 11:04:01,Weibo Gaming
10200-10200_game_1,LNG Esports,EDward Gaming,LPL,2023-06-17 11:16:52,LNG Esports
10200-10200_game_2,EDward Gaming,LNG Esports,LPL,2023-06-17 12:18:18,LNG Esports
10201-10201_game_1,ThunderTalk Gaming,Ninjas in Pyjamas,LPL,2023-06-18 07:14:52,Ninjas in Pyjamas
10201-10201_game_2,Ninjas in Pyjamas,ThunderTalk Gaming,LPL,2023-06-18 08:13:15,ThunderTalk Gaming
10201-10201_game_3,ThunderTalk Gaming,Ninjas in Pyjamas,LPL,2023-06-18 09:12:02,Ninjas in Pyjamas
10202-10202_game_1,Royal Never Give Up,Top Esports,LPL,2023-06-18 09:14:18,Top Esports
10202-10202_game_2,Royal Never Give Up,Top Esports,LPL,2023-06-18 10:03:17,Royal Never Give Up
10202-10202_game_3,Royal Never Give Up,Top Esports,LPL,2023-06-18 10:49:42,Top Esports
10203-10203_game_1,JD Gaming,Bilibili Gaming,LPL,2023-06-18 11:19:56,JD Gaming
10203-10203_game_2,JD Gaming,Bilibili Gaming,LPL,2023-06-18 12:13:53,JD Gaming
10204-10204_game_1,Ninjas in Pyjamas,Team WE,LPL,2023-06-19 09:17:41,Team WE
10204-10204_game_2,Ninjas in Pyjamas,Team WE,LPL,2023-06-19 10:15:15,Team WE
10205-10205_game_1,LGD Gaming,Anyone's Legend,LPL,2023-06-19 11:15:17,LGD Gaming
10205-10205_game_2,LGD Gaming,Anyone's Legend,LPL,2023-06-19 12:04:33,LGD Gaming
10206-10206_game_1,Ultra Prime,Rare Atom,LPL,2023-06-20 09:17:14,Ultra Prime
10206-10206_game_2,Rare Atom,Ultra Prime,LPL,2023-06-20 10:03:52,Rare Atom
10206-10206_game_3,Ultra Prime,Rare Atom,LPL,2023-06-20 10:48:26,Ultra Prime
10207-10207_game_1,FunPlus Phoenix,Invictus Gaming,LPL,2023-06-20 12:10:59,FunPlus Phoenix
10207-10207_game_2,Invictus Gaming,FunPlus Phoenix,LPL,2023-06-20 12:57:42,FunPlus Phoenix
10208-10208_game_1,EDward Gaming,Anyone's Legend,LPL,2023-06-21 07:15:49,EDward Gaming
10208-10208_game_2,EDward Gaming,Anyone's Legend,LPL,2023-06-21 08:12:37,EDward Gaming
10209-10209_game_1,Weibo Gaming,ThunderTalk Gaming,LPL,2023-06-21 09:36:04,Weibo Gaming
10209-10209_game_2,ThunderTalk Gaming,Weibo Gaming,LPL,2023-06-21 10:31:02,Weibo Gaming
10210-10210_game_1,Bilibili Gaming,LNG Esports,LPL,2023-06-21 11:15:30,Bilibili Gaming
10210-10210_game_2,LNG Esports,Bilibili Gaming,LPL,2023-06-21 12:13:00,Bilibili Gaming
10211-10211_game_1,Invictus Gaming,Rare Atom,LPL,2023-06-22 07:15:44,Rare Atom
10211-10211_game_2,Rare Atom,Invictus Gaming,LPL,2023-06-22 08:07:45,Rare Atom
10212-10212_game_1,Royal Never Give Up,EDward Gaming,LPL,2023-06-22 09:35:54,Royal Never Give Up
10212-10212_game_2,EDward Gaming,Royal Never Give Up,LPL,2023-06-22 10:24:22,Royal Never Give Up
10213-10213_game_1,Team WE,Oh My God,LPL,2023-06-22 11:16:40,Team WE
10213-10213_game_2,Team WE,Oh My God,LPL,2023-06-22 12:06:00,Oh My God
10213-10213_game_3,Team WE,Oh My God,LPL,2023-06-22 12:59:34,Oh My God
10214-10214_game_1,LGD Gaming,FunPlus Phoenix,LPL,2023-06-23 07:14:58,FunPlus Phoenix
10214-10214_game_2,FunPlus Phoenix,LGD Gaming,LPL,2023-06-23 08:05:48,FunPlus Phoenix
10215-10215_game_1,Ultra Prime,LNG Esports,LPL,2023-06-23 09:15:51,LNG Esports
10215-10215_game_2,LNG Esports,Ultra Prime,LPL,2023-06-23 10:07:50,LNG Esports
10216-10216_game_1,Top Esports,JD Gaming,LPL,2023-06-23 11:21:47,JD Gaming
10216-10216_game_2,Top Esports,JD Gaming,LPL,2023-06-23 12:14:47,JD Gaming
10217-10217_game_1,ThunderTalk Gaming,Team WE,LPL,2023-06-24 07:17:36,ThunderTalk Gaming
10217-10217_game_2,ThunderTalk Gaming,Team WE,LPL,2023-06-24 08:10:19,Team WE
10217-10217_game_3,Team WE,ThunderTalk Gaming,LPL,2023-06-24 09:08:08,ThunderTalk Gaming
10218-10218_game_1,FunPlus Phoenix,Anyone's Legend,LPL,2023-06-24 09:15:14,Anyone's Legend
10218-10218_game_2,FunPlus Phoenix,Anyone's Legend,LPL,2023-06-24 10:11:50,FunPlus Phoenix
10218-10218_game_3,FunPlus Phoenix,Anyone's Legend,LPL,2023-06-24 10:53:09,Anyone's Legend
10219-10219_game_1,Weibo Gaming,Bilibili Gaming,LPL,2023-06-24 12:16:05,Weibo Gaming
10219-10219_game_2,Weibo Gaming,Bilibili Gaming,LPL,2023-06-24 13:19:56,Bilibili Gaming
10219-10219_game_3,Bilibili Gaming,Weibo Gaming,LPL,2023-06-24 14:02:50,Bilibili Gaming
10220-10220_game_1,Ultra Prime,Royal Never Give Up,LPL,2023-06-25 07:16:29,Royal Never Give Up
10220-10220_game_2,Royal Never Give Up,Ultra Prime,LPL,2023-06-25 08:05:11,Royal Never Give Up
10221-10221_game_1,Rare Atom,EDward Gaming,LPL,2023-06-25 09:25:03,Rare Atom
10221-10221_game_2,EDward Gaming,Rare Atom,LPL,2023-06-25 10:15:42,EDward Gaming
10221-10221_game_3,Rare Atom,EDward Gaming,LPL,2023-06-25 11:14:18,EDward Gaming
10222-10222_game_1,Invictus Gaming,LNG Esports,LPL,2023-06-25 11:16:14,Invictus Gaming
10222-10222_game_2,LNG Esports,Invictus Gaming,LPL,2023-06-25 12:06:11,Invictus Gaming
10319-10319_game_1,Oh My God,LGD Gaming,LPL,2023-06-26 09:16:34,Oh My God
10319-10319_game_2,LGD Gaming,Oh My God,LPL,2023-06-26 10:02:01,LGD Gaming
10319-10319_game_3,Oh My God,LGD Gaming,LPL,2023-06-26 10:54:35,Oh My God
10320-10320_game_1,Top Esports,Team WE,LPL,2023-06-26 11:18:29,Team WE
10320-10320_game_2,Top Esports,Team WE,LPL,2023-06-26 12:16:00,Team WE
10321-10321_game_1,Ninjas in Pyjamas,JD Gaming,LPL,2023-06-27 07:15:20,JD Gaming
10321-10321_game_2,JD Gaming,Ninjas in Pyjamas,LPL,2023-06-27 07:57:48,JD Gaming
10322-10322_game_1,Weibo Gaming,FunPlus Phoenix,LPL,2023-06-27 09:16:00,FunPlus Phoenix
10322-10322_game_2,Weibo Gaming,FunPlus Phoenix,LPL,2023-06-27 10:07:33,Weibo Gaming
10322-10322_game_3,Weibo Gaming,FunPlus Phoenix,LPL,2023-06-27 10:54:57,FunPlus Phoenix
10323-10323_game_1,Bilibili Gaming,Invictus Gaming,LPL,2023-06-27 12:23:37,Bilibili Gaming
10323-10323_game_2,Invictus Gaming,Bilibili Gaming,LPL,2023-06-27 13:15:37,Bilibili Gaming
10324-10324_game_1,Rare Atom,ThunderTalk Gaming,LPL,2023-06-28 07:15:47,Rare Atom
10324-10324_game_2,ThunderTalk Gaming,Rare Atom,LPL,2023-06-28 08:06:21,Rare Atom
10325-10325_game_1,Anyone's Legend,Royal Never Give Up,LPL,2023-06-28 09:15:13,Royal Never Give Up
10325-10325_game_2,Royal Never Give Up,Anyone's Legend,LPL,2023-06-28 10:07:51,Anyone's Legend
10325-10325_game_3,Royal Never Give Up,Anyone's Legend,LPL,2023-06-28 10:59:21,Anyone's Legend
10326-10326_game_1,EDward Gaming,Ultra Prime,LPL,2023-06-28 12:18:24,Ultra Prime
10326-10326_game_2,EDward Gaming,Ultra Prime,LPL,2023-06-28 13:15:39,EDward Gaming
10326-10326_game_3,EDward Gaming,Ultra Prime,LPL,2023-06-28 13:58:16,EDward Gaming
10327-10327_game_1,LGD Gaming,Bilibili Gaming,LPL,2023-06-29 07:15:07,Bilibili Gaming
10327-10327_game_2,Bilibili Gaming,LGD Gaming,LPL,2023-06-29 08:07:29,Bilibili Gaming
10328-10328_game_1,Oh My God,FunPlus Phoenix,LPL,2023-06-29 09:23:51,FunPlus Phoenix
10328-10328_game_2,FunPlus Phoenix,Oh My God,LPL,2023-06-29 10:13:40,Oh My God
10328-10328_game_3,Oh My God,FunPlus Phoenix,LPL,2023-06-29 10:55:20,Oh My God
10329-10329_game_1,LNG Esports,Team WE,LPL,2023-06-29 11:16:48,LNG Esports
10329-10329_game_2,LNG Esports,Team WE,LPL,2023-06-29 12:06:47,LNG Esports
